ra,dec,glon,glat,elon,elat,raerr,decerr,pmra,pmdec,pmraerr,pmdecerr,mjd,deltamjd,umag,urms,uerr,uasemi,ubsemi,utheta,gmag,grms,gerr,gasemi,gbsemi,gtheta,rmag,rrms,rerr,rasemi,rbsemi,rtheta,imag,irms,ierr,iasemi,ibsemi,itheta,zmag,zrms,zerr,zasemi,zbsemi,ztheta,ymag,yrms,yerr,yasemi,ybsemi,ytheta,vrmag,vrrms,vrerr,vrasemi,vrbsemi,vrtheta,asemi,asemierr,bsemi,bsemierr,theta,thetaerr,fwhm,class_star,ebv,random_id,pix,ndet,nphot,htm9,ring256,nest4096,ndetu,nphotu,ndetg,nphotg,ndetr,nphotr,ndeti,nphoti,ndetz,nphotz,ndety,nphoty,ndetvr,nphotvr,flags,id,rmsvar,madvar,iqrvar,etavar,jvar,kvar,chivar,romsvar,nsigvar,variable10sig,parent,Vmag
146.10808744082172,-21.301829410719616,255.08817948240895,23.7331632501747,156.757181436781,-32.680998534461,0.025103,0.025201,10.495833,-40.766697,57.85572,57.982323,57765.95742406488,709.0249,99.99,,9.99,,,,21.677088,0.108565,0.045295,0.715088,0.576538,92.859375,20.779919,0.046318,0.023167,0.954753,0.769206,101.791664,20.450157,0.061293,0.028506,0.820703,0.651953,99.5,20.13497,0.05753,0.035406,0.804688,0.617839,98.583336,99.99,,9.99,,,,99.99,,9.99,,,,0.816146,0.00972,0.64847,0.007773,98.004166,3.313881,2.863021,0.029614,0.056358,53.289837,134095,15,15,2584321,536479,164874713,0,0,4,4,3,3,5,5,3,3,0,0,0,0,0,134095_7682,0.07407,0.075908,0.078925,0.416199,0.318575,0.903054,0.312653,1.171617,1.015425,0,0,21.13775800704956
146.1095349553063,-21.30569791022236,255.09221212530454,23.73138676239525,156.76045838266677,-32.684027851153246,0.088989,0.08905,,,,,57827.17999979714,0.0,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,22.578125,,0.205322,0.273682,0.19873,163.125,99.99,,9.99,,,,99.99,,9.99,,,,0.273682,0.062134,0.19873,0.043976,163.125,74.5625,0.704102,0.598633,0.056483,40.38469,134095,1,1,2584321,536479,164874713,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,134095_16372,,,,,,,,,,0,0,99.97999786376953
146.11730151424294,-21.308741556127597,255.10014771186718,23.734360992096256,156.76978477865626,-32.683988668074576,0.061187,0.061138,851.2861,-262.62537,759.38403,760.4397,57801.99622788553,73.86216,99.99,,9.99,,,,23.287367,0.219828,0.124339,0.313599,0.277161,127.90625,22.818026,0.085569,0.078823,0.434631,0.353027,122.140625,99.99,,9.99,,,,22.078125,,0.172241,0.276123,0.235962,132.75,99.99,,9.99,,,,99.99,,9.99,,,,0.377407,0.021255,0.314627,0.018015,125.30357,14.089316,1.691964,0.632743,0.056627,3.173881,134095,7,7,2584321,536479,164874707,0,0,2,2,4,4,0,0,1,1,0,0,0,0,0,134095_8872,0.144877,0.115391,0.118722,0.364435,0.119277,0.846281,0.475087,1.181803,-0.194883,0,0,23.000455513000485
146.12200103821567,-21.314216876267807,255.10775998195862,23.733594131960775,156.77712208600323,-32.68730705333709,0.029304,0.029306,77.25886,-64.1147,386.44693,389.10574,57811.16306148811,73.86216,99.99,,9.99,,,,23.23789,0.116116,0.077411,0.327637,0.281281,54.652344,22.75199,0.083525,0.060125,0.433716,0.374084,120.64844,22.828125,,0.150635,0.285889,0.259033,70.5,22.361412,0.103954,0.099616,0.287109,0.235881,74.01212,99.99,,9.99,,,,99.99,,9.99,,,,0.349386,0.015731,0.299011,0.012961,82.81162,15.38893,1.167358,0.70695,0.056798,58.234882,134095,12,12,2584321,536479,164874707,0,0,4,4,4,4,1,1,3,3,0,0,0,0,0,134095_8865,0.101916,0.094927,0.11526,0.323677,-0.442477,0.905846,0.236148,0.780418,-0.478991,0,0,22.941208724975585
146.12261772208447,-21.310180140935405,255.10508115911205,23.736851713347658,156.77586800316817,-32.6833686246913,0.006798,0.006826,127.229744,-184.51999,123.750916,131.05408,57812.30326741521,73.86216,99.99,,9.99,,,,22.749718,0.066292,0.058264,0.429932,0.379639,123.92969,21.350695,0.026783,0.021678,0.55485,0.531413,91.208336,20.264414,0.088134,0.016777,0.60083,0.568848,24.206055,19.7376,0.036882,0.014728,0.562988,0.534098,22.234375,99.99,,9.99,,,,99.99,,9.99,,,,0.53404,0.007837,0.49932,0.006833,66.63365,15.949696,1.130266,0.894845,0.056712,99.082504,134095,14,14,2584321,536479,164874707,0,0,4,4,3,3,4,4,3,3,0,0,0,0,0,134095_8864,0.062611,0.049957,0.042613,0.500655,0.572997,0.759581,0.476813,1.459389,-0.54347,0,0,21.914294109344482
146.12095369092043,-21.30661401622986,255.10112697339383,23.738272515438144,156.77251141357368,-32.680696736979606,0.088503,0.088503,2.3399338E7,6.002014E7,5.1966172E7,5.1962616E7,57827.18068566895,0.001372,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,22.300507,0.070437,0.136277,0.280151,0.190186,176.8125,99.99,,9.99,,,,99.99,,9.99,,,,0.280151,0.047661,0.190186,0.03175,176.8125,61.44676,1.150879,0.654785,0.056608,41.29023,134095,2,2,2584321,536479,164874707,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,134095_16376,0.070437,0.104245,0.052122,0.501768,-0.857696,0.999888,0.36355,1.028158,-0.150346,0,0,99.97999786376953
146.12542984470727,-21.317060424048492,255.1124234534464,23.733847302685042,156.78193879576668,-32.68866911785222,0.003861,0.00402,-9.75204,2.979784,8.940502,9.710954,57765.49854636028,709.0235,99.99,,9.99,,,,18.115042,0.017118,0.004573,0.803955,0.779297,140.875,17.625,0.0,0.002667,0.742554,0.7229,91.67969,17.456007,0.006255,0.002005,0.772363,0.754199,51.071877,17.375,0.0,0.003349,0.656494,0.640625,13.823242,99.99,,9.99,,,,99.99,,9.99,,,,0.757389,9.74E-4,0.737402,9.32E-4,80.88164,14.641148,1.060059,0.98623,0.056888,31.597322,134095,15,15,2584321,536479,164874705,0,0,4,4,4,4,5,5,2,2,0,0,0,0,0,134095_7622,0.009549,0.004273,0.002137,0.539361,-0.715834,0.573048,0.141706,0.336968,-0.790128,0,0,17.815917110443113
146.1347960587586,-21.32071577806315,255.12198243020018,23.737442136784743,156.7931788620408,-32.68860717229816,0.027278,0.026701,53307.855,-16160.962,30391.129,30540.656,57819.95174288299,1.042359,99.99,,9.99,,,,99.99,,9.99,,,,23.490334,0.041017,0.098317,0.158,0.114726,52.125,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,0.158,0.040729,0.114726,0.029243,52.125,23.129026,0.65682,0.384277,0.057085,51.84835,134095,3,3,2584321,536479,164874705,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,134095_10935,0.041017,0.023166,0.034748,0.795137,-0.95651,0.941041,0.16751,0.409545,-1.499216,0,0,54.845195922851566
146.1252024172509,-21.314091454653997,255.10996389399833,23.735794172386566,156.7803229929474,-32.6860214174236,0.007647,0.007677,3.962296,13.879579,18.638767,19.023643,57769.35372293406,709.0249,99.99,,9.99,,,,23.105621,0.106785,0.075985,0.382507,0.318298,132.9375,21.659475,0.078327,0.027202,0.567871,0.51947,86.27539,20.525326,0.044722,0.019465,0.581348,0.561865,120.453125,19.927624,0.053118,0.016702,0.53776,0.518636,131.72917,99.99,,9.99,,,,99.99,,9.99,,,,0.520096,0.008317,0.482269,0.007057,117.14404,14.442806,1.260223,0.854324,0.056825,78.70211,134095,16,16,2584321,536479,164874707,0,0,4,4,4,4,5,5,3,3,0,0,0,0,0,134095_7626,0.074422,0.067626,0.078435,0.395324,0.30285,0.816062,0.362121,1.260857,-0.38373,0,0,22.242395191192625
146.12603547676287,-21.313478384436323,255.11008852047777,23.73677658893587,156.7808853074681,-32.685152986177826,0.063344,0.063362,15.517974,116.75081,130.46892,130.5235,57696.68698313491,709.0249,99.99,,9.99,,,,99.99,,9.99,,,,22.984375,,0.171265,0.45459,0.333984,89.5625,22.028526,0.135364,0.126706,0.447266,0.298828,9.070312,21.600716,0.31515,0.089731,0.386312,0.339518,23.825521,99.99,,9.99,,,,99.99,,9.99,,,,0.418009,0.02331,0.325033,0.017978,29.863281,27.474794,1.645833,0.355153,0.05682,69.71067,134095,6,6,2584321,536479,164874707,0,0,0,0,1,1,2,2,3,3,0,0,0,0,2,134095_7624,0.258691,0.333119,0.22447,0.535113,1.27515,0.893889,0.912675,2.280314,2.818223,0,0,54.54668037414551
146.12386104389017,-21.312494886384506,255.1077650274138,23.736037040244767,156.77821297627062,-32.68504324136365,0.003752,0.00386,-0.76624,-16.47269,9.160981,9.910965,57769.35372293406,709.0249,99.99,,9.99,,,,18.831059,0.015898,0.005392,0.774048,0.753052,143.26562,18.523487,0.007813,0.003346,0.711182,0.691528,132.82812,18.411123,0.012576,0.003642,0.724512,0.707812,83.67422,18.364952,0.007375,0.005047,0.602702,0.587728,83.5625,99.99,,9.99,,,,99.99,,9.99,,,,0.710724,0.001485,0.692535,0.001431,110.8396,14.077902,1.036926,0.983154,0.056777,34.243244,134095,16,16,2584321,536479,164874707,0,0,4,4,4,4,5,5,3,3,0,0,0,0,0,134095_7631,0.01175,0.011583,0.010736,0.399766,-0.599652,0.860176,0.168481,0.618339,-0.076198,0,0,18.639591369628906
146.12431542505468,-21.31060781910987,255.10663214317393,23.73766944591965,156.77779583458502,-32.68314141368257,0.004558,0.004621,-83.98043,-41.061375,69.05143,80.688805,57812.76687171732,73.86216,99.99,,9.99,,,,21.394527,0.030508,0.021617,0.594971,0.565552,94.890625,20.019514,0.02311,0.007318,0.645264,0.627441,109.390625,19.256691,0.020911,0.007553,0.673462,0.641113,73.734375,18.892128,0.012846,0.007443,0.585449,0.569987,64.24219,99.99,,9.99,,,,99.99,,9.99,,,,0.627409,0.003666,0.603092,0.003453,86.98594,14.27413,1.08418,0.981185,0.056739,17.755962,134095,15,15,2584321,536479,164874707,0,0,4,4,4,4,4,4,3,3,0,0,0,0,0,134095_8863,0.023243,0.026702,0.027924,0.467288,0.00436,0.850445,0.275003,0.970492,-0.105044,0,0,20.57326955795288
146.12582680447662,-21.312885075081756,255.10947968059457,23.73705798955886,156.78039624515722,-32.68468354397041,0.050613,0.050639,311732.16,104415.086,818322.25,817485.5,57827.16120112687,0.064958,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,22.703125,,0.176147,0.378662,0.303223,143.25,21.65851,0.114637,0.087234,0.39738,0.33252,102.28906,99.99,,9.99,,,,99.99,,9.99,,,,0.3927,0.024414,0.325195,0.019759,112.5293,32.786594,1.091309,0.879639,0.056805,32.58176,134095,4,4,2584321,536479,164874707,0,0,0,0,0,0,1,1,3,3,0,0,0,0,3,134095_11096,0.114637,0.023166,0.092661,0.335726,-0.254362,0.928665,0.51842,1.250815,-1.5308,0,0,99.97999786376953
146.12738932559978,-21.312556642026347,255.11034876565253,23.738320488684842,156.78183392536008,-32.68381025797154,0.031964,0.031967,37.612663,-19.921005,78.04374,78.12959,57761.66301947882,709.0249,99.99,,9.99,,,,23.013142,0.063431,0.080769,0.379964,0.322388,77.09375,22.24876,0.168159,0.048314,0.518066,0.466431,67.44336,22.002459,0.165208,0.07167,0.359888,0.302612,133.94376,21.835804,0.106223,0.092419,0.361084,0.342163,9.90625,99.99,,9.99,,,,99.99,,9.99,,,,0.409555,0.014185,0.359305,0.012064,85.041855,16.158361,1.626535,0.358464,0.056814,54.93108,134095,14,14,2584321,536479,164874707,0,0,3,3,4,4,5,5,2,2,0,0,0,0,0,134095_7619,0.142482,0.120798,0.109907,0.531769,0.044791,0.750965,0.357563,1.081983,0.163783,0,0,22.55215660095215
146.12382814032614,-21.308530320621422,255.10467512287372,23.738815226647116,156.7763312344697,-32.68140864542911,0.099091,0.099091,-1.4341802E7,2.879391E7,5.3610088E7,5.3606544E7,57827.18068566895,0.001372,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,22.31226,0.141517,0.123721,0.285889,0.216675,81.58594,99.99,,9.99,,,,99.99,,9.99,,,,0.285889,0.046279,0.216675,0.034269,81.58594,54.85866,1.328125,0.523682,0.056685,22.637608,134095,2,2,2584321,536479,164874707,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,134095_16365,0.141517,0.208491,0.104244,0.506365,0.50524,0.999434,0.794456,2.245789,1.58067,0,0,99.97999786376953
146.12637807529012,-21.30991630353833,255.1075798783506,23.7395182758123,156.77957344468615,-32.68175134832504,0.032867,0.03299,,,,,57827.17999979714,0.0,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,22.734375,,0.216675,0.131592,0.131226,87.5,99.99,,9.99,,,,99.99,,9.99,,,,0.131592,0.052826,0.131226,0.052643,87.5,14.992188,0.436768,0.482422,0.056745,49.489372,134095,1,1,2584321,536479,164874707,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,134095_16357,,,,,,,,,,0,0,99.97999786376953
146.13222847029638,-21.311528181774072,255.11303180224874,23.74223837667755,156.78628107780938,-32.68109525259123,0.091003,0.091187,,,,,57827.16701938724,0.0,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,23.0,,0.193115,0.13147,0.131226,59.46875,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,0.13147,0.054596,0.131226,0.054382,59.46875,35.375,0.766602,0.583496,0.056847,26.12106,134095,1,1,2584321,536479,164874708,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,134095_16099,,,,,,,,,,0,0,99.97999786376953
146.13057165768592,-21.309868513695676,255.1105572797887,23.742317887180505,156.78382058373109,-32.6801743809693,0.033862,0.033859,329.60977,-48.062653,485.18884,487.03436,57812.30316046622,73.86216,99.99,,9.99,,,,23.027573,0.074769,0.09669,0.324015,0.243001,111.666664,21.603983,0.109594,0.035035,0.769043,0.522949,98.578125,21.172184,0.164324,0.050143,0.624268,0.427307,98.4375,20.857264,0.140719,0.048852,0.717936,0.427897,98.4375,99.99,,9.99,,,,99.99,,9.99,,,,0.621364,0.014001,0.415266,0.009505,101.3125,4.100511,2.303013,0.189152,0.056792,11.558495,134095,14,14,2584321,536479,164874710,0,0,3,3,4,4,4,4,3,3,0,0,0,0,0,134095_8861,0.128794,0.129843,0.168902,0.459135,0.851628,0.905904,0.422531,1.542372,1.061851,0,0,22.177654705047605
146.14051617572045,-21.310104032206254,255.1178884044867,23.748709864896504,156.79405434555628,-32.676755483275265,0.059434,0.05943,6816.849,-1766.0829,7465.6,7456.39,57824.887020689435,6.881681,99.99,,9.99,,,,99.99,,9.99,,,,23.15625,,0.178467,0.196777,0.182251,0.201538,99.99,,9.99,,,,22.506552,0.096337,0.131182,0.242554,0.184448,69.62256,99.99,,9.99,,,,99.99,,9.99,,,,0.227295,0.038159,0.183716,0.030357,46.48222,44.757347,0.958984,0.549805,0.056928,76.41292,134095,3,3,2584321,536479,164874708,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,134095_11029,0.096337,0.138994,0.069496,0.527978,-0.701808,0.988842,0.498298,1.393672,0.078432,0,0,54.64808662414551
146.1427617347832,-21.320129807128183,255.12725564245795,23.743108494140618,156.80101502348586,-32.68515593865167,0.074929,0.074857,4325033.0,-1.9411642E7,4.3591152E7,4.3586868E7,57827.18068566895,0.001372,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,22.213453,0.008208,0.112998,0.268311,0.249817,120.96875,99.99,,9.99,,,,99.99,,9.99,,,,0.268311,0.04146,0.249817,0.038322,120.96875,34.92585,1.100098,0.668213,0.057313,6.019772,134095,2,2,2584321,536479,164874622,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,134095_16352,0.008208,0.011583,0.005791,0.551871,-0.99785,0.986293,0.046339,0.129271,-1.693009,0,0,99.97999786376953
146.14700440695415,-21.320906557409884,255.13090650082486,23.745357119755734,156.80569631995203,-32.68431915549129,0.096985,0.098145,,,,,57753.319210908376,0.0,99.99,,9.99,,,,23.59375,,0.124756,0.33252,0.316162,14.882812,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,0.33252,0.051819,0.316162,0.048615,14.882812,69.625,1.264648,0.504883,0.057472,9.847119,134095,1,1,2584321,536479,164874622,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,134095_14312,,,,,,,,,,0,0,68.65753623962401
146.14572728139413,-21.317315437116555,255.127211511746,23.7470519856065,156.80272163210313,-32.68148313076869,0.111938,0.111877,,,,,57827.18137154076,0.0,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,22.4375,,0.185425,0.211182,0.131592,0.303223,99.99,,9.99,,,,99.99,,9.99,,,,0.211182,0.068848,0.131592,0.042297,0.303223,89.9375,0.983887,0.599121,0.057325,58.224724,134095,1,1,2584321,536479,164874622,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,134095_16535,,,,,,,,,,0,0,99.97999786376953
146.14475782640608,-21.311747005466792,255.12220855277153,23.750346375527986,156.7991383690582,-32.67671590113184,0.099304,0.099243,,,,,57827.18137154076,0.0,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,22.1875,,0.14563,0.323486,0.291016,145.125,99.99,,9.99,,,,99.99,,9.99,,,,0.323486,0.049774,0.291016,0.044708,145.125,57.5,1.109375,0.763672,0.057119,48.83292,134095,1,1,2584321,536479,164874708,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,134095_16533,,,,,,,,,,0,0,99.97999786376953
146.1527442826538,-21.32038629614038,255.13463123060663,23.749508963663583,156.81129679684383,-32.681741947759065,0.102909,0.10317,1154.4207,-382.45154,1150.4585,1153.2606,57786.28896753187,65.93673,99.99,,9.99,,,,99.99,,9.99,,,,23.521996,0.063182,0.127838,0.237549,0.208984,109.09375,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,0.237549,0.043637,0.208984,0.038808,109.09375,22.688295,1.32373,0.437256,0.057646,14.851172,134095,2,2,2584321,536479,164874622,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,134095_14894,0.063182,0.092662,0.046331,0.510963,-0.876081,0.998017,0.340738,0.961843,-0.565259,0,0,54.86387649536133
146.152075064325,-21.317604979759086,255.13199950728804,23.751032729046006,156.80931857584497,-32.67942851611887,0.034989,0.035103,4.370637,-96.55537,96.652306,96.72967,57745.054535634226,709.0249,99.99,,9.99,,,,22.244556,0.11298,0.062452,0.563314,0.437419,119.666664,21.533558,0.032237,0.034223,0.702148,0.597819,154.91667,21.308636,0.115242,0.058341,0.5389,0.470296,78.16146,21.043709,0.164429,0.071325,0.549316,0.486572,76.43701,99.99,,9.99,,,,99.99,,9.99,,,,0.591974,0.013918,0.499068,0.011455,110.10076,17.216257,2.369851,0.205737,0.057544,81.54881,134095,11,11,2584321,536479,164874622,0,0,3,3,3,3,3,3,2,2,0,0,0,0,0,134095_7575,0.110917,0.159816,0.115241,0.61261,0.423863,0.824073,0.423727,1.273915,1.877227,0,0,21.815067291259766
146.15596812341866,-21.31779975050594,255.13494948051445,23.753461782761065,156.81337235469798,-32.67818419072832,0.033785,0.033816,-27.449387,1.32785,62.857204,62.973408,57725.470121422026,709.0249,99.99,,9.99,,,,99.99,,9.99,,,,22.211395,0.115117,0.060233,0.500732,0.44873,30.731771,21.427158,0.133989,0.070859,0.506185,0.443278,49.25,21.13225,0.070315,0.054563,0.48999,0.446777,89.046875,99.99,,9.99,,,,99.99,,9.99,,,,0.500092,0.015332,0.446198,0.013621,52.254883,20.903193,1.870361,0.453365,0.057682,52.49372,134095,8,8,2584321,536479,164874622,0,0,0,0,3,3,3,3,2,2,0,0,0,0,0,134095_7561,0.113745,0.114371,0.118169,0.331516,0.495709,0.883106,0.465276,1.328192,0.081376,0,0,54.09062232971192
146.15327809660008,-21.312080011269625,255.12859245059312,23.755729183871594,156.80796703233676,-32.67390700155306,0.19397,0.194214,,,,,57753.32060311688,0.0,99.99,,9.99,,,,99.99,,9.99,,,,23.109375,,0.163696,0.356201,0.31543,90.3125,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,0.356201,0.058899,0.31543,0.052673,90.3125,0.116211,1.936523,0.580566,0.05742,68.46699,134095,1,1,2584321,536479,164874623,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,134095_14893,,,,,,,,,,0,0,54.62043037414551
146.1601489624201,-21.31534215970547,255.13605580927137,23.757954440055954,156.81648216880586,-32.67439508977396,0.00456,0.004947,-17.262915,13.139179,9.081469,9.857797,57736.841852043566,709.0235,99.99,,9.99,,,,16.562233,0.012761,0.004596,0.903483,0.888835,142.20833,16.135298,0.007367,0.002843,0.815755,0.798991,141.91667,15.984375,0.0,0.001381,0.896159,0.871908,72.614586,15.9375,,0.003199,0.658691,0.644043,7.519531,99.99,,9.99,,,,99.99,,9.99,,,,0.850488,5.94E-4,0.832324,5.73E-4,107.77383,21.100748,1.099707,0.988379,0.057759,24.20104,134095,10,10,2584321,536479,164874623,0,0,3,3,3,3,3,3,1,1,0,0,0,0,0,134095_7546,0.008507,0.007898,0.003949,0.820314,-0.804041,0.685337,0.173645,0.401644,0.12542,0,0,16.300341205596922
146.16213366311305,-21.320673455040115,255.14160510800073,23.75549595485255,156.8209885339997,-32.67857278426231,0.047813,0.047832,-90.781296,144.70886,132.5727,132.62794,57738.42472016718,709.0249,99.99,,9.99,,,,22.734375,,0.100403,0.549805,0.400635,145.625,22.206236,0.01488,0.05019,0.653483,0.489014,136.41667,21.66955,0.074108,0.063278,0.526062,0.366577,141.75,21.442753,0.008221,0.083687,0.563232,0.361084,143.1875,99.99,,9.99,,,,99.99,,9.99,,,,0.574097,0.017932,0.405615,0.012526,140.825,16.32184,2.446875,0.252575,0.057976,17.560417,134095,10,10,2584321,536479,164874623,0,0,1,1,3,3,4,4,2,2,0,0,0,0,0,134095_7544,0.050296,0.023166,0.013171,0.565128,-0.865646,0.71857,0.148854,0.360997,-1.491987,0,0,22.412772922515867
146.162662625628,-21.317575374929234,255.13959022160427,23.75803367403421,156.8200822226412,-32.675529931573664,0.043846,0.043871,-131.42879,260.60074,1221.9661,1222.9183,57812.40100275321,73.86077,99.99,,9.99,,,,99.99,,9.99,,,,23.294773,0.060861,0.099101,0.393473,0.310384,91.3151,22.421875,,0.165894,0.362305,0.263916,178.25,22.273579,0.087372,0.128023,0.277466,0.258423,110.625,99.99,,9.99,,,,99.99,,9.99,,,,0.349609,0.022697,0.285319,0.018361,112.24088,24.610147,1.248047,0.652222,0.057911,62.203415,134095,6,6,2584321,536479,164874623,0,0,0,0,3,3,1,1,2,2,0,0,0,0,0,134095_10091,0.072636,0.077753,0.104244,0.411997,-0.852096,0.910207,0.228533,0.581412,-0.761608,0,0,54.72981750488282
146.16380090921612,-21.316482944937917,255.13956422094836,23.759555941304793,156.8207314640165,-32.674108944523915,0.030432,0.030489,-46.10342,8.779094,75.9928,76.09116,57745.77327553678,709.0249,99.99,,9.99,,,,22.61127,0.06905,0.086202,0.476562,0.411987,83.59375,21.60072,0.077034,0.03542,0.782552,0.591146,95.041664,20.938368,0.073846,0.037088,0.716431,0.533325,93.203125,20.531427,0.039871,0.042416,0.666016,0.52002,88.03125,99.99,,9.99,,,,99.99,,9.99,,,,0.681685,0.012443,0.524614,0.010117,91.017044,1.990778,2.440252,0.074733,0.057922,43.02925,134095,11,11,2584321,536479,164874623,0,0,2,2,3,3,4,4,2,2,0,0,0,0,0,134095_7533,0.068974,0.068472,0.075287,0.630236,0.063471,0.837724,0.346381,1.058629,-0.314882,0,0,22.00504554748535
146.1715340669127,-21.3171447874527,255.1456378757292,23.76418594474174,156.82891149614866,-32.671889812765706,0.042329,0.042367,-232.6366,-84.27687,613.38995,614.9677,57800.09064264782,73.86079,99.99,,9.99,,,,23.4375,,0.187256,0.414551,0.316406,107.25,22.738869,0.092482,0.067088,0.444417,0.388509,113.1875,22.40625,,0.135376,0.342285,0.313232,137.75,22.53125,,0.209351,0.211426,0.131592,179.75,99.99,,9.99,,,,99.99,,9.99,,,,0.383586,0.022526,0.321126,0.017902,127.385414,27.86039,1.426107,0.572428,0.058224,50.07428,134095,6,6,2584321,536479,164874621,0,0,1,1,3,3,1,1,1,1,0,0,0,0,0,134095_8849,0.092482,0.023166,0.075287,0.335775,-0.203367,0.929194,0.545337,1.316507,-1.531072,0,0,23.015307540893552
146.17272317200946,-21.316317391992932,255.1458535022758,23.76555443108139,156.82973598983088,-32.67069398551181,0.011062,0.011509,-12.338967,-1.111967,45.66063,46.04977,57751.89724261364,709.0249,99.99,,9.99,,,,21.382572,0.026662,0.024809,0.647135,0.613281,100.85156,21.238039,0.044346,0.020058,0.60791,0.569661,96.239586,21.238356,0.028949,0.040226,0.52002,0.475281,75.8125,21.096382,0.063836,0.056459,0.490967,0.450806,41.13672,99.99,,9.99,,,,99.99,,9.99,,,,0.568929,0.008164,0.529297,0.007433,81.39974,16.322998,1.299683,0.853475,0.058247,75.707886,134095,12,12,2584321,536479,164874621,0,0,3,3,3,3,4,4,2,2,0,0,0,0,0,134095_7511,0.040347,0.046331,0.038545,0.589629,-0.291607,0.824283,0.280336,0.873242,-0.542835,0,0,21.28729761123657
146.10650880398293,-21.29929004394228,255.08508067562792,23.733914634430473,156.75439057355368,-32.6792396934132,0.060918,0.060918,-48.8657,47.769356,92.36199,92.43429,57729.575268315304,709.0249,99.99,,9.99,,,,22.688444,0.168639,0.090251,0.420044,0.332642,91.03125,22.887808,0.049558,0.09524,0.460693,0.385254,104.145836,22.227304,0.03907,0.122354,0.333984,0.252319,108.3125,21.617365,0.096678,0.096225,0.433472,0.368774,135.125,99.99,,9.99,,,,99.99,,9.99,,,,0.417453,0.019322,0.340359,0.015548,109.041664,11.176696,2.042535,0.314229,0.056267,81.41966,134095,9,9,2584321,536479,164874713,0,0,2,2,3,3,2,2,2,2,0,0,0,0,0,134095_7687,0.097748,0.099806,0.081498,0.388106,-0.27397,0.768173,0.31602,0.819309,-0.431203,0,0,22.796068725585936
146.10696626202233,-21.297064889994047,255.08368802310838,23.7357875208545,156.75381933177488,-32.6770256975526,0.226196,0.226074,,,,,57827.18137154076,0.0,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,99.99,,9.99,,,,22.34375,,0.213745,0.327637,0.256348,16.25,99.99,,9.99,,,,99.99,,9.99,,,,0.327637,0.058502,0.256348,0.045715,16.25,74.5,1.730469,0.169922,0.056199,55.868702,134095,1,1,2584321,536479,164874713,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,134095_16501,,,,,,,,,,0,0,99.97999786376953
146.1207442790347,-21.301414486513288,255.0969547060105,23.741806176556295,156.7698745872956,-32.67599065697389,0.062547,0.062352,-588.5176,-286.97733,849.2072,850.1397,57808.071440661326,73.86077,99.99,,9.99,,,,99.99,,9.99,,,,22.983944,0.200681,0.067426,0.378052,0.299347,123.625,99.99,,9.99,,,,22.078125,,0.173584,0.300293,0.287354,90.75,99.99,,9.99,,,,99.99,,9.99,,,,0.3625,0.026095,0.296948,0.021627,117.05,22.492266,1.728906,0.583447,0.056467,28.467443,134095,5,5,2584321,536479,164874710,0,0,0,0,4,4,0,0,1,1,0,0,0,0,0,134095_10099,0.200681,0.162159,0.124513,0.628409,0.624065,0.739794,0.880487,1.737011,0.426527,0,0,54.546423797607424
