mag_V,mag_I,ra,dec,color,delta_V,delta_I
24.847522822952264,23.6837985,146.1332136,-21.3242227,1.1637243229522625,,
25.149822822952267,23.6236985,146.1323648,-21.2716726,1.526124322952267,,
24.27962282295227,23.8484985,146.1328632,-21.315174,0.4311243229522681,,
24.38382282295227,23.4439985,146.1323199,-21.2845392,0.9398243229522691,,
24.956322822952266,23.9071985,146.1323006,-21.2731796,1.0491243229522667,,
22.005722822952265,21.5740985,146.1305634,-21.3098243,0.4316243229522634,,
23.88602282295227,23.5689985,146.1322371,-21.311427,0.3170243229522711,,
23.680622822952266,22.9767985,146.1322582,-21.3224025,0.7038243229522649,,
22.05872282295227,21.881898500000002,146.1317557,-21.3052956,0.17682432295226747,,
20.15972282295227,19.5832985,146.1312906,-21.3226083,0.576424322952267,,
25.562722822952267,24.7089985,146.1318106,-21.275103,0.8537243229522673,,
24.29612282295227,22.7497985,146.1315331,-21.2886155,1.5463243229522696,,
26.61972282295227,24.0527985,146.1317241,-21.2909641,2.566924322952268,,
24.409422822952266,24.329998500000002,146.131707,-21.3178393,0.07942432295226354,,
24.586822822952264,23.8412985,146.1312769,-21.2860895,0.7455243229522637,,
24.80872282295227,24.4210985,146.1315243,-21.2919635,0.38762432295227,,
23.030822822952267,21.9221985,146.1305454,-21.2688998,1.1086243229522665,,
25.193622822952264,25.0502985,146.1314527,-21.3115384,0.14332432295226383,,
24.93332282295227,24.1704985,146.1308462,-21.2822854,0.7628243229522695,,
24.285022822952264,25.137798500000002,146.1314279,-21.3147496,-0.8527756770477382,,
24.061222822952267,23.7848985,146.1308251,-21.3104323,0.2763243229522665,,
23.94552282295227,23.1063985,146.1303454,-21.2828107,0.8391243229522694,,
24.390122822952264,23.8211985,146.1307228,-21.3081484,0.5689243229522631,,
23.73552282295227,23.232398500000002,146.1303402,-21.3070768,0.5031243229522673,,
24.56212282295227,23.9480985,146.1303628,-21.3014608,0.6140243229522682,,
25.186622822952266,24.7007985,146.130078,-21.2801202,0.48582432295226496,,
25.525022822952266,24.6236985,146.1295734,-21.2949343,0.9013243229522665,,
24.748322822952268,24.9232985,146.1298635,-21.3065885,-0.1749756770477333,,
24.823422822952267,23.8332985,146.1290912,-21.2862445,0.9901243229522656,,
24.721322822952267,24.6371985,146.1297521,-21.3207292,0.0841243229522668,,
23.294922822952266,23.773598500000002,146.1289092,-21.2702879,-0.47867567704773606,,
23.232222822952266,23.3868985,146.1287163,-21.2702014,-0.15467567704773444,,
22.94612282295227,23.1445985,146.128745,-21.2841213,-0.19847567704773184,,
24.041022822952264,25.314698500000002,146.1294762,-21.3050894,-1.2736756770477378,,
23.29182282295227,22.1796985,146.1272241,-21.2681101,1.112124322952269,,
24.773522822952266,23.4416985,146.1283382,-21.2878339,1.331824322952265,,
22.82352282295227,23.6632985,146.12823,-21.2810291,-0.8397756770477294,,
25.330222822952265,23.6450985,146.1283696,-21.3061997,1.6851243229522659,,
25.097322822952265,25.0618985,146.1284997,-21.3146531,0.035424322952263054,,
22.75262282295227,22.0612985,146.1273857,-21.312505,0.6913243229522692,,
24.29692282295227,23.2815985,146.1275639,-21.2983722,1.0153243229522673,,
18.31042282295227,17.0318985,146.1254175,-21.3170285,1.2785243229522685,,
24.978122822952265,23.733898500000002,146.1271867,-21.2701158,1.2442243229522632,,
25.217822822952265,24.648698500000002,146.1274011,-21.2783362,0.5691243229522627,,
25.06682282295227,25.3415985,146.1275391,-21.3226112,-0.27477567704773165,,
22.85792282295227,22.9204985,146.1265419,-21.2758723,-0.06257567704773237,,
22.85542282295227,21.5406985,146.1261639,-21.282059,1.3147243229522694,,
24.60002282295227,24.5152985,146.1270817,-21.3119346,0.08472432295226895,,
24.376022822952265,23.7244985,146.1264729,-21.2925645,0.651524322952266,,
23.410022822952264,22.6908985,146.1263359,-21.3242264,0.7191243229522648,,
25.704322822952264,25.404598500000002,146.1268101,-21.2928961,0.2997243229522617,,
23.933022822952267,23.6267985,146.1263098,-21.3098413,0.30622432295226787,,
25.085822822952267,23.9661985,146.1264459,-21.2970356,1.1196243229522658,,
25.799822822952265,24.8990985,146.1261615,-21.2691071,0.9007243229522643,,
22.919222822952264,23.5441985,146.126024,-21.3134371,-0.6249756770477362,,
23.846922822952266,23.9064985,146.1262672,-21.3224238,-0.05957567704773581,,
21.21752282295227,21.5840985,146.1251771,-21.3140429,-0.36657567704773086,,
20.31732282295227,19.8973985,146.1249923,-21.3250596,0.41992432295226934,,
23.191122822952266,24.1223985,146.1258093,-21.312835,-0.9312756770477328,,
19.263922822952267,17.843698500000002,146.1238471,-21.3124525,1.420224322952265,,
24.17132282295227,24.9891985,146.1256754,-21.2740532,-0.8178756770477307,,
25.103622822952268,24.006898500000002,146.1253257,-21.2878895,1.0967243229522659,,
25.742922822952266,24.3262985,146.1254358,-21.2886609,1.4166243229522664,,
26.69782282295227,25.2167985,146.1251505,-21.2723672,1.481024322952269,,
22.49512282295227,21.7515985,146.1240972,-21.2743405,0.7435243229522683,,
20.05232282295227,19.897198500000002,146.1243149,-21.3105703,0.1551243229522683,,
22.93392282295227,23.072498500000002,146.1247233,-21.3043311,-0.13857567704773288,,
23.632522822952268,24.646898500000002,146.1251532,-21.2995059,-1.0143756770477346,,
21.00782282295227,21.8021985,146.1240485,-21.267244,-0.7943756770477286,,
23.351822822952265,23.145498500000002,146.1238384,-21.2717499,0.20632432295226266,,
23.12382282295227,22.645498500000002,146.1238038,-21.2815952,0.47832432295226823,,
24.536322822952265,22.9957985,146.12401,-21.2958939,1.5405243229522654,,
25.59872282295227,24.518798500000003,146.1247219,-21.323404,1.079924322952266,,
23.931722822952267,23.384998500000002,146.1237446,-21.3168944,0.5467243229522651,,
25.406222822952266,24.3270985,146.1240463,-21.2904975,1.0791243229522642,,
22.608122822952268,21.489998500000002,146.1226823,-21.294575,1.1181243229522657,,
23.79652282295227,24.2100985,146.1238073,-21.3085023,-0.41357567704773146,,
26.04502282295227,25.0049985,146.1229878,-21.2663277,1.04002432295227,,
21.029922822952265,21.2357985,146.1226164,-21.3101446,-0.2058756770477359,,
23.441922822952264,23.1411985,146.1226277,-21.2802794,0.3007243229522629,,
24.950322822952266,24.2271985,146.1225798,-21.2657103,0.7231243229522661,,
25.97762282295227,24.7862985,146.1227774,-21.2996149,1.1913243229522692,,
24.858722822952267,24.598298500000002,146.1227664,-21.3095487,0.2604243229522645,,
24.006622822952266,23.4008985,146.1225284,-21.3241379,0.6057243229522662,,
23.826622822952267,23.444398500000002,146.1222189,-21.2980043,0.38222432295226483,,
23.284822822952265,22.1200985,146.1219891,-21.3141703,1.1647243229522637,,
23.59722282295227,22.4295985,146.1215498,-21.2984474,1.1676243229522676,,
24.63982282295227,23.2135985,146.1214262,-21.2751792,1.4262243229522689,,
21.27922282295227,21.079998500000002,146.1205223,-21.2922647,0.19922432295226855,,
21.643622822952267,21.0609985,146.1208855,-21.2774455,0.5826243229522667,,
21.16492282295227,21.1954985,146.1200751,-21.2925544,-0.03057567704772879,,
22.540222822952266,22.5009985,146.121015,-21.2816301,0.039224322952264856,,
24.475822822952267,23.2942985,146.1211465,-21.2790754,1.1815243229522672,,
23.988622822952266,23.0213985,146.1208411,-21.2935297,0.9672243229522657,,
23.87142282295227,22.939798500000002,146.1205335,-21.2679643,0.9316243229522669,,
18.423722822952264,18.8274985,146.1195398,-21.2869358,-0.40377567704773654,,
23.961422822952265,23.393998500000002,146.1212604,-21.3097944,0.5674243229522631,,
18.033622822952267,16.7527985,146.118133,-21.268326,1.2808243229522667,,
23.344622822952267,22.8703985,146.1207474,-21.3013856,0.47422432295226713,,
20.387322822952264,20.700198500000003,146.1199497,-21.295185,-0.3128756770477388,,
26.112822822952268,25.1217985,146.1209236,-21.2735842,0.9910243229522671,,
23.115522822952265,22.0268985,146.1193874,-21.2799782,1.0886243229522634,,
25.20472282295227,23.7805985,146.1207846,-21.2906002,1.4241243229522702,,
21.975522822952264,22.5278985,146.1201748,-21.2654677,-0.5523756770477348,,
19.87852282295227,19.778298500000002,146.1193107,-21.2672193,0.10022432295226835,,
23.80122282295227,24.431898500000003,146.1203327,-21.2709917,-0.6306756770477335,,
15.724122822952268,14.8600985,146.1163977,-21.3169596,0.8640243229522682,,
22.996822822952268,23.4802985,146.1203626,-21.2866457,-0.483475677047732,,
23.977222822952264,24.941198500000002,146.1209538,-21.3065637,-0.9639756770477383,,
24.55062282295227,23.8148985,146.1206237,-21.3231228,0.7357243229522687,,
24.968722822952266,23.7525985,146.1202506,-21.2847908,1.2161243229522647,,
21.542522822952265,22.1048985,146.1197297,-21.2917637,-0.5623756770477364,,
25.407322822952267,24.3095985,146.1205451,-21.3185236,1.097724322952267,,
25.33332282295227,24.5821985,146.120123,-21.279957,0.7511243229522684,,
24.780822822952267,23.4571985,146.1195857,-21.2763529,1.3236243229522664,,
17.60322282295227,16.241398500000003,146.1172058,-21.3238694,1.3618243229522662,,
23.48292282295227,22.4605985,146.1198042,-21.319077,1.0223243229522687,,
24.332122822952265,24.0962985,146.1194235,-21.2785491,0.23582432295226496,,
24.355922822952266,23.5826985,146.1194974,-21.3051261,0.7732243229522666,,
24.128822822952266,23.604298500000002,146.1194161,-21.2889614,0.5245243229522636,,
22.011322822952266,20.546498500000002,146.117386,-21.3142737,1.4648243229522642,,
23.092622822952265,22.7067985,146.118806,-21.2700619,0.38582432295226354,,
23.28432282295227,22.2336985,146.1186278,-21.2652455,1.0506243229522703,,
25.363022822952267,23.6325985,146.1187908,-21.2725221,1.730424322952267,,
25.963522822952264,25.157698500000002,146.1197737,-21.3184919,0.8058243229522617,,
25.580922822952267,24.3941985,146.1190687,-21.2931462,1.1867243229522657,,
22.906422822952266,21.805398500000003,146.1181217,-21.2836602,1.101024322952263,,
21.140822822952266,19.4662985,146.1172839,-21.2840369,1.6745243229522657,,
25.27942282295227,23.8580985,146.1180856,-21.2653858,1.4213243229522696,,
25.344822822952267,24.3941985,146.1186271,-21.3061741,0.9506243229522653,,
24.467622822952265,24.4109985,146.1188332,-21.3170509,0.056624322952263384,,
18.99152282295227,17.9523985,146.1164375,-21.3239609,1.0391243229522686,,
24.311822822952266,23.468598500000002,146.1181616,-21.3167916,0.8432243229522633,,
24.323022822952268,23.7950985,146.1179116,-21.2900708,0.5279243229522663,,
24.963322822952264,23.637798500000002,146.1183397,-21.3158934,1.325524322952262,,
24.266722822952268,24.062998500000003,146.1177712,-21.2767637,0.20372432295226517,,
22.578522822952266,21.657598500000002,146.1167114,-21.2880272,0.9209243229522635,,
23.271822822952267,22.372798500000002,146.1172845,-21.3087034,0.8990243229522648,,
23.750822822952266,23.476098500000003,146.1176295,-21.2937017,0.2747243229522631,,
25.136522822952266,23.520298500000003,146.1175555,-21.2805242,1.616224322952263,,
24.702922822952267,23.8035985,146.117531,-21.2740487,0.8993243229522676,,
22.955922822952267,22.0284985,146.1175532,-21.3190968,0.9274243229522661,,
23.081722822952266,23.7015985,146.1176292,-21.2978792,-0.6198756770477338,,
23.02662282295227,21.0659985,146.1174128,-21.3139945,1.9606243229522704,,
25.497822822952266,24.4568985,146.11745,-21.2779878,1.0409243229522644,,
24.344622822952267,23.7226985,146.117316,-21.3008835,0.6219243229522675,,
24.364222822952264,23.3488985,146.1166612,-21.2663703,1.0153243229522637,,
24.851922822952268,23.6323985,146.1168646,-21.2967327,1.2195243229522674,,
23.691722822952265,23.742998500000002,146.1160793,-21.3008714,-0.05127567704773739,,
25.40332282295227,24.9281985,146.117123,-21.3155818,0.4751243229522686,,
22.397422822952265,21.1080985,146.1139903,-21.2845276,1.2893243229522646,,
24.00562282295227,23.032498500000003,146.1160123,-21.295189,0.9731243229522661,,
22.608222822952264,22.718498500000003,146.1158899,-21.2981278,-0.11027567704773844,,
25.019722822952268,24.3662985,146.1153869,-21.2902273,0.6534243229522687,,
25.089022822952266,24.0957985,146.1151262,-21.2832217,0.9932243229522655,,
24.50032282295227,24.767398500000002,146.1152188,-21.2715655,-0.26707567704773183,,
22.04292282295227,20.4683985,146.1137592,-21.2721485,1.5745243229522714,,
19.98342282295227,19.5666985,146.1132823,-21.268785,0.4167243229522697,,
24.308022822952267,23.8963985,146.1147675,-21.2949038,0.41162432295226736,,
25.264722822952265,24.0720985,146.1151154,-21.3243389,1.1926243229522662,,
24.940722822952267,24.3491985,146.1143822,-21.2674315,0.5915243229522673,,
24.29802282295227,23.3658985,146.1148076,-21.3234684,0.9321243229522693,,
25.156422822952266,23.6299985,146.1142806,-21.2873941,1.5264243229522663,,
22.660222822952264,22.1030985,146.1131025,-21.2863231,0.5571243229522622,,
23.884622822952267,23.041798500000002,146.1134144,-21.2698581,0.8428243229522643,,
25.675222822952264,24.5848985,146.1137456,-21.2672393,1.090324322952263,,
25.138722822952268,24.2392985,146.1135188,-21.2663828,0.8994243229522674,,
24.773322822952267,23.8851985,146.114103,-21.3246525,0.8881243229522653,,
24.41742282295227,23.9325985,146.113492,-21.2850032,0.4848243229522673,,
25.309022822952265,24.784198500000002,146.1140658,-21.309735,0.5248243229522629,,
23.564422822952267,22.4927985,146.1129319,-21.2766954,1.0716243229522675,,
24.37232282295227,23.5457985,146.1134249,-21.2988534,0.8265243229522703,,
23.79142282295227,23.024998500000002,146.1128481,-21.2896803,0.7664243229522683,,
23.207422822952267,22.5440985,146.1124717,-21.283617,0.663324322952267,,
25.56982282295227,24.3576985,146.1133511,-21.3105823,1.212124322952267,,
24.888522822952268,23.9591985,146.1127139,-21.2734679,0.9293243229522687,,
25.092922822952268,24.3701985,146.1129218,-21.2888457,0.7227243229522671,,
25.17862282295227,24.0779985,146.1125783,-21.2766096,1.100624322952271,,
23.596722822952266,22.4025985,146.1131173,-21.3114586,1.1941243229522662,,
24.263622822952264,24.6660985,146.1131511,-21.3227247,-0.402475677047736,,
23.676122822952266,23.680498500000002,146.1128621,-21.3186826,-0.004375677047736559,,
25.86782282295227,25.015798500000002,146.1132557,-21.3144472,0.8520243229522677,,
24.388222822952265,23.5885985,146.1123236,-21.2905186,0.7996243229522655,,
23.56662282295227,23.7592985,146.1121639,-21.3129895,-0.19267567704773114,,
23.22052282295227,22.7410985,146.1115312,-21.280041,0.4794243229522692,,
24.75712282295227,23.7315985,146.1117786,-21.3044798,1.0255243229522684,,
24.65612282295227,23.7343985,146.1116697,-21.283429,0.9217243229522687,,
23.92322282295227,23.4740985,146.1117877,-21.3128711,0.4491243229522688,,
24.170622822952268,23.6479985,146.1118282,-21.3238307,0.522624322952268,,
24.57652282295227,24.524898500000003,146.1120269,-21.3138798,0.05162432295226793,,
24.696222822952265,24.4361985,146.1115404,-21.2896218,0.2600243229522654,,
24.625222822952267,23.9116985,146.1108037,-21.2768227,0.7135243229522672,,
24.06132282295227,23.2313985,146.1103156,-21.2790968,0.8299243229522695,,
24.92262282295227,24.3463985,146.1109971,-21.3243387,0.576224322952271,,
24.621722822952265,23.6634985,146.110768,-21.3183572,0.9582243229522653,,
25.527822822952267,23.2755985,146.1097755,-21.2996542,2.252224322952266,,
21.239122822952268,20.6368985,146.1080653,-21.3017946,0.6022243229522672,,
25.24302282295227,23.7448985,146.1102729,-21.3109999,1.4981243229522683,,
23.603822822952267,23.232498500000002,146.1097085,-21.2833689,0.37132432295226536,,
23.019622822952265,24.1147985,146.1100562,-21.3073708,-1.0951756770477346,,
23.32132282295227,23.7405985,146.1096705,-21.2824782,-0.4192756770477324,,
23.053922822952266,23.528098500000002,146.1093889,-21.2761151,-0.4741756770477359,,
24.237922822952264,23.3521985,146.1094325,-21.2820329,0.8857243229522638,,
20.270522822952266,19.9401985,146.1076268,-21.2872784,0.330324322952265,,
23.21712282295227,23.8002985,146.109352,-21.2848702,-0.5831756770477305,,
22.926122822952266,22.3369985,146.1089144,-21.3075099,0.5891243229522658,,
23.810322822952266,24.4384985,146.1095308,-21.3056395,-0.6281756770477358,,
20.492422822952264,20.0770985,146.1075656,-21.2898092,0.4153243229522623,,
25.541222822952264,24.099598500000003,146.108646,-21.2833339,1.4416243229522614,,
24.24132282295227,24.8277985,146.1095728,-21.3228133,-0.58647567704773,,
24.94552282295227,23.7440985,146.1087937,-21.2791617,1.2014243229522705,,
24.85862282295227,24.0321985,146.1087731,-21.2925039,0.8264243229522705,,
25.506122822952264,25.0000985,146.1087519,-21.2799116,0.5060243229522641,,
23.73102282295227,23.3059985,146.1085279,-21.3128022,0.4250243229522681,,
23.944722822952265,23.032698500000002,146.108003,-21.3008243,0.9120243229522629,,
24.401922822952265,23.7312985,146.1081389,-21.2810124,0.6706243229522642,,
24.678022822952265,23.8814985,146.1086692,-21.3238103,0.7965243229522656,,
23.83872282295227,23.320698500000002,146.107846,-21.2910536,0.5180243229522681,,
25.905322822952265,25.1247985,146.1082025,-21.2755323,0.7805243229522638,,
24.669022822952265,23.3673985,146.1072553,-21.2770061,1.3016243229522644,,
23.604422822952266,22.921298500000002,146.1069825,-21.26777,0.6831243229522634,,
25.68392282295227,24.6809985,146.1075611,-21.27734,1.0029243229522677,,
25.431322822952268,24.3905985,146.1075796,-21.2963182,1.0407243229522685,,
22.33612282295227,21.4771985,146.1069806,-21.3092796,0.8589243229522694,,
22.925422822952264,22.3184985,146.1064863,-21.2992407,0.6069243229522634,,
25.280822822952267,24.4362985,146.1072676,-21.2959443,0.8445243229522674,,
25.33802282295227,24.271898500000002,146.1072337,-21.3039638,1.0661243229522661,,
22.165822822952265,20.7313985,146.1059002,-21.2686176,1.434424322952264,,
25.081122822952267,24.1739985,146.1068209,-21.2747587,0.9071243229522672,,
22.407022822952264,22.6008985,146.1063864,-21.3129818,-0.19387567704773545,,
21.10492282295227,20.3074985,146.104672,-21.2707038,0.7974243229522671,,
24.605022822952265,23.9402985,146.1067652,-21.2992435,0.6647243229522637,,
25.12402282295227,24.1082985,146.1067081,-21.3204564,1.0157243229522699,,
24.29372282295227,23.4514985,146.1057577,-21.2722085,0.8422243229522692,,
22.332622822952267,23.166798500000002,146.1055879,-21.2707992,-0.8341756770477353,,
24.396822822952267,23.5334985,146.106047,-21.3003421,0.8633243229522662,,
25.644622822952265,24.7648985,146.1060698,-21.2742451,0.8797243229522635,,
25.93112282295227,25.1596985,146.106173,-21.2755542,0.7714243229522673,,
24.946622822952264,23.7000985,146.1056904,-21.2922317,1.246524322952265,,
22.763822822952264,21.6307985,146.1050538,-21.2713005,1.133024322952263,,
24.34832282295227,23.0563985,146.1056261,-21.3118431,1.2919243229522692,,
15.087922822952267,13.7622985,146.084023,-21.2946294,1.325624322952267,,
23.505922822952265,22.3768985,146.1048827,-21.2853413,1.1290243229522652,,
22.220022822952266,22.4631985,146.1046287,-21.2683373,-0.24317567704773424,,
24.666922822952266,23.8773985,146.1048323,-21.2695111,0.7895243229522642,,
24.682322822952266,23.660698500000002,146.1049668,-21.2868287,1.0216243229522632,,
16.233422822952267,14.8015985,146.0950937,-21.3095377,1.4318243229522665,,
23.08632282295227,22.9620985,146.1047199,-21.3176838,0.12422432295226926,,
22.38382282295227,21.9508985,146.1042494,-21.2670919,0.43292432295226746,,
19.994222822952267,19.1899985,146.0902474,-21.26545,0.8042243229522654,,
24.82712282295227,23.7682985,146.1043896,-21.2718013,1.058824322952269,,
13.822422822952268,13.793798500000001,146.0833278,-21.2882715,0.028624322952266468,,
24.388722822952268,23.2935985,146.1047338,-21.3068525,1.095124322952266,,
25.93842282295227,23.8880985,146.1045585,-21.3081994,2.0503243229522674,,
23.672522822952267,22.8671985,146.1035704,-21.274906,0.8053243229522664,,
24.51332282295227,23.352898500000002,146.1039757,-21.3005825,1.1604243229522666,,
26.156022822952266,24.419898500000002,146.1039623,-21.2854476,1.7361243229522643,,
22.09102282295227,22.6114985,146.1037286,-21.3096594,-0.520475677047731,,
25.563922822952264,24.650198500000002,146.103701,-21.2722787,0.9137243229522625,,
25.021122822952265,23.910698500000002,146.1035916,-21.2756058,1.1104243229522623,,
22.39052282295227,21.2942985,146.1026018,-21.2978425,1.0962243229522706,,
22.55212282295227,23.2179985,146.103574,-21.3217354,-0.6658756770477297,,
24.131822822952266,23.6837985,146.1028895,-21.2673561,0.44802432295226424,,
22.376722822952267,21.3898985,146.1028433,-21.3036777,0.9868243229522662,,
24.689622822952266,24.1700985,146.1035698,-21.3045358,0.5195243229522646,,
24.95552282295227,23.3646985,146.1030789,-21.3207121,1.590824322952269,,
23.162422822952266,23.0435985,146.103154,-21.314071,0.11882432295226408,,
24.638022822952266,23.249298500000002,146.102798,-21.3020813,1.388724322952264,,
25.143222822952268,24.9356985,146.1034866,-21.3184912,0.20752432295226697,,
24.817122822952264,23.9664985,146.1027476,-21.2775367,0.8506243229522639,,
24.321822822952264,23.256798500000002,146.102674,-21.2860436,1.0650243229522616,,
22.63382282295227,21.8518985,146.1017253,-21.2698246,0.7819243229522677,,
24.54332282295227,23.893798500000003,146.1022984,-21.2664548,0.6495243229522671,,
24.888922822952267,23.7328985,146.1022704,-21.2667665,1.1560243229522662,,
24.21152282295227,23.0789985,146.1021894,-21.2756424,1.1325243229522677,,
25.015222822952268,24.4133985,146.1025052,-21.2697314,0.6018243229522682,,
23.89052282295227,23.7820985,146.102307,-21.2821389,0.10842432295227056,,
22.581922822952265,22.0057985,146.1006549,-21.3064126,0.5761243229522641,,
23.048622822952268,21.9877985,146.1019206,-21.3003403,1.0608243229522678,,
25.134422822952267,24.2534985,146.102601,-21.3139119,0.8809243229522679,,
22.895522822952266,23.788598500000003,146.1018277,-21.2718552,-0.8930756770477366,,
24.594622822952267,23.849698500000002,146.1017159,-21.2704445,0.7449243229522651,,
16.13022282295227,14.7900985,146.0974273,-21.3183405,1.3401243229522706,,
24.589722822952268,23.5518985,146.1017658,-21.3016217,1.0378243229522681,,
24.64562282295227,24.012698500000003,146.101183,-21.2708794,0.6329243229522667,,
24.90162282295227,24.0196985,146.1012766,-21.28945,0.8819243229522691,,
24.28172282295227,23.2473985,146.1008137,-21.2739056,1.0343243229522692,,
20.477222822952264,19.8606985,146.1000579,-21.2817175,0.6165243229522623,,
23.018322822952264,24.053898500000003,146.1008098,-21.2780466,-1.0355756770477385,,
24.40762282295227,23.1433985,146.1008582,-21.3050493,1.2642243229522698,,
24.42942282295227,23.4818985,146.1007474,-21.3006457,0.947524322952269,,
24.735822822952265,23.782598500000002,146.1007687,-21.2966799,0.9532243229522628,,
26.258922822952265,24.4177985,146.1008595,-21.3155018,1.8411243229522647,,
25.382022822952266,24.6767985,146.1004695,-21.2734455,0.7052243229522652,,
23.48292282295227,22.6581985,146.1002591,-21.2847358,0.8247243229522674,,
23.92042282295227,23.0833985,146.0999958,-21.2754046,0.8370243229522671,,
24.68202282295227,23.5078985,146.100006,-21.2810742,1.1741243229522702,,
24.405622822952267,24.0810985,146.1000076,-21.2686846,0.32452432295226785,,
22.22522282295227,21.988498500000002,146.0984823,-21.283073,0.23672432295226642,,
16.96002282295227,17.5473985,146.0977178,-21.276809,-0.5873756770477314,,
22.962522822952266,22.3463985,146.0991259,-21.2977084,0.6161243229522668,,
25.05762282295227,24.945898500000002,146.1001055,-21.2789433,0.11172432295226642,,
25.88062282295227,23.8383985,146.0999318,-21.3021215,2.0422243229522685,,
24.893622822952267,24.3675985,146.0996097,-21.2740728,0.5260243229522672,,
23.868722822952265,23.4879985,146.0988502,-21.2754073,0.38072432295226477,,
21.170322822952265,21.593698500000002,146.0986167,-21.270558,-0.42337567704773704,,
25.79932282295227,24.2250985,146.0995156,-21.2925451,1.5742243229522686,,
23.92792282295227,24.9447985,146.0994869,-21.288516,-1.0168756770477323,,
20.33052282295227,20.8095985,146.0987765,-21.3103952,-0.4790756770477316,,
20.687022822952265,19.2650985,146.0979847,-21.2863168,1.4219243229522647,,
24.482222822952266,23.817798500000002,146.0992692,-21.3013281,0.6644243229522644,,
22.295622822952268,21.3280985,146.0972432,-21.2690333,0.9675243229522685,,
22.433022822952267,22.7968985,146.0984185,-21.2712018,-0.3638756770477336,,
22.757522822952268,22.253898500000002,146.0984819,-21.2852554,0.5036243229522661,,
24.43712282295227,23.6063985,146.098716,-21.2782741,0.8307243229522676,,
24.616222822952267,23.3948985,146.0987829,-21.3163921,1.2213243229522668,,
24.765022822952268,23.9037985,146.0980445,-21.281576,0.8612243229522676,,
23.047122822952268,22.5587985,146.0979732,-21.3054395,0.48832432295226624,,
24.91552282295227,23.8341985,146.0983109,-21.2971219,1.0813243229522698,,
25.348022822952267,24.6802985,146.0981263,-21.2746282,0.6677243229522674,,
26.01552282295227,25.6244985,146.0985787,-21.2946361,0.3910243229522692,,
23.65802282295227,22.9405985,146.097305,-21.2822609,0.7174243229522688,,
24.714222822952266,24.5345985,146.0979934,-21.278234,0.1796243229522645,,
24.705022822952266,24.1098985,146.098291,-21.3143991,0.595124322952266,,
24.86352282295227,23.6538985,146.0980448,-21.3073825,1.2096243229522692,,
24.71772282295227,25.742898500000003,146.0986556,-21.3234223,-1.0251756770477343,,
24.565322822952268,23.790398500000002,146.0977291,-21.2848831,0.7749243229522662,,
17.559022822952265,16.2495985,146.0933018,-21.3033626,1.309424322952264,,
25.19462282295227,24.6494985,146.0978707,-21.290947,0.5451243229522689,,
22.846922822952266,22.5598985,146.0972229,-21.3067138,0.28702432295226643,,
22.434422822952264,21.4667985,146.0957399,-21.2832695,0.9676243229522647,,
24.627322822952266,23.7386985,146.0972407,-21.2703928,0.8886243229522641,,
19.640022822952268,20.0270985,146.0968747,-21.3166143,-0.3870756770477328,,
24.17492282295227,24.6116985,146.0973154,-21.2719607,-0.4367756770477307,,
25.968722822952266,24.3687985,146.0975898,-21.3111974,1.5999243229522655,,
21.098222822952266,21.0071985,146.0929343,-21.2876398,0.09102432295226492,,
25.964822822952264,24.9033985,146.0976165,-21.3150161,1.0614243229522629,,
25.546622822952266,25.4603985,146.0975494,-21.2969296,0.08622432295226545,,
25.03152282295227,23.6152985,146.0968843,-21.2797485,1.4162243229522673,,
24.29162282295227,23.3004985,146.096824,-21.2905076,0.9911243229522704,,
25.393822822952266,24.3630985,146.096599,-21.2709342,1.030724322952267,,
24.175922822952266,23.3353985,146.0962034,-21.2685309,0.8405243229522661,,
25.760922822952267,24.5655985,146.0973342,-21.3229607,1.195324322952267,,
24.99362282295227,24.0714985,146.0963565,-21.2745989,0.9221243229522678,,
26.006422822952267,25.340698500000002,146.096234,-21.2658349,0.6657243229522649,,
18.553722822952267,18.317598500000003,146.094391,-21.3052055,0.23612432295226427,,
24.211922822952268,23.2899985,146.0956506,-21.2763776,0.9219243229522682,,
25.052422822952266,24.2822985,146.0957596,-21.2773267,0.7701243229522667,,
17.791922822952266,16.6328985,146.0917998,-21.3129531,1.1590243229522663,,
22.894822822952264,21.7395985,146.0950701,-21.3017864,1.1552243229522645,,
22.899522822952264,22.261398500000002,146.0939767,-21.2939029,0.6381243229522617,,
21.658822822952267,20.6794985,146.0943019,-21.2735015,0.9793243229522659,,
23.763822822952264,22.5773985,146.0950878,-21.2936512,1.1864243229522629,,
25.111922822952266,24.6553985,146.0952053,-21.2751275,0.45652432295226575,,
25.230722822952266,23.6873985,146.0948761,-21.2700048,1.543324322952266,,
23.63512282295227,24.1769985,146.0946377,-21.2732942,-0.5418756770477309,,
23.745322822952268,22.622798500000002,146.0944073,-21.2763607,1.1225243229522661,,
25.717922822952268,23.8264985,146.0948191,-21.2959761,1.8914243229522683,,
24.049622822952266,22.797898500000002,146.0942303,-21.27425,1.2517243229522634,,
25.508722822952265,24.2974985,146.0948316,-21.2977177,1.2112243229522655,,
24.202222822952265,23.878598500000003,146.0945378,-21.290226,0.32362432295226284,,
23.03112282295227,23.2662985,146.0938491,-21.268153,-0.23517567704773157,,
24.157522822952266,23.704898500000002,146.0940668,-21.2782449,0.4526243229522642,,
20.14602282295227,19.082998500000002,146.0929673,-21.2819598,1.0630243229522662,,
